num_critic_for_reviews,duration,director_facebook_likes,lead_actor_facebook_likes,gross,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,budget,title_year,aspect_ratio,movie_facebook_likes,imdb_score_high
113,129,51,427,44469602,23480,952,0,83,1.70E+07,2015,2.35,21000,1
186,133,0,226,6167817,62607,405,1,239,4.70E+07,2004,2.35,0,1
155,97,7,8000,2711210,40305,10517,1,86,5.00E+06,2010,2.35,0,0
34,103,272,736,75078,1398,1403,4,26,1.40E+07,2000,1.85,132,0
365,84,3,10000,379122,10143,12496,0,54,450000,2005,2.39,0,1
262,125,0,15000,62647540,143525,15850,0,657,7.00E+07,2005,2.35,0,1
239,133,549,10000,21129348,146364,11799,0,237,3.50E+07,2010,2.35,27000,1
260,145,756,136,26435,111841,203,1,413,6.00E+06,1927,1.33,12000,1
136,97,31,2000,6923891,43867,5519,4,83,2.30E+07,2011,2.35,0,0
66,104,20,836,18595716,30462,3963,3,150,1.20E+07,2006,1.85,0,0
28,117,162,2000,777423,5841,4351,0,57,2.50E+07,1998,2.35,942,1
264,141,16000,11000,35707327,199056,12840,0,387,5.50E+07,2008,2.35,14000,1
140,139,3000,3000,74205,18646,4211,1,81,14200000,2005,2.35,1000,1
279,111,521,97,31471430,83374,313,0,828,1.50E+07,2006,2.35,0,1
174,114,335,11000,41597830,102123,12624,3,660,2.50E+07,2002,1.85,0,1
199,95,116,45000,205399422,181225,47203,1,784,3.30E+07,1999,2.35,0,0
371,120,662,20000,31569268,172965,23051,0,627,4.90E+07,2015,2.35,67000,0
173,108,191,597,19067631,37714,1981,1,204,2.00E+06,2007,1.85,0,1
81,94,26,16000,6241697,16059,31005,2,210,1.30E+07,1999,1.85,0,0
165,94,12,17000,177343675,70121,17883,0,214,1.35E+08,2015,1.85,26000,0
233,98,406,860,32774834,136048,2609,5,700,3.00E+07,2004,2.35,0,1
322,122,681,998,130468626,53607,1327,4,432,1.85E+08,2016,2.35,30000,1
459,139,168,14000,150832203,341058,22226,2,713,8.50E+07,2014,2.35,49000,0
216,86,70,440,54098051,102861,2420,0,571,2.50E+07,2006,2.35,0,0
134,94,0,2000,16501785,469561,3559,4,514,3500000,1996,1.85,21000,1
234,116,23,13000,53215979,125036,25220,7,205,8.40E+07,2013,2.35,22000,0
166,99,57,20000,69772969,155532,25942,4,543,8.00E+07,2001,2.35,0,0
142,80,19,11000,51053787,45900,14385,1,247,17500000,2005,1.85,0,0
204,117,221,11000,103028109,172878,16325,1,203,8.00E+07,2011,1.85,19000,0
27,115,44,23000,50003300,36624,29370,4,132,1.50E+07,1994,1.85,0,1
132,102,11,15000,6409206,32311,33153,4,104,1.50E+07,2008,1.85,0,0
18,117,84,861,379643,1573,2161,0,29,2200000,2007,1.85,285,0
370,106,4000,19000,362645141,106221,32921,0,398,1.75E+08,2016,1.85,65000,1
163,81,406,893,52008288,162037,3003,1,928,2.10E+07,1999,1.85,0,1
148,88,64,1000,17016190,28632,2567,0,214,1.20E+07,2004,1.85,0,0
344,106,255,14000,163192114,229679,18003,0,637,1.25E+08,2010,2.35,15000,0
294,172,0,16000,340478898,1100446,23052,1,2417,9.40E+07,2002,2.35,10000,1
343,128,2000,854,15523168,132423,2507,2,349,4.50E+07,2010,2.35,15000,1
204,107,0,2000,38400000,600266,3582,1,692,6500000,1984,1.85,13000,1
21,89,23,1000,8119205,4288,5535,3,21,2.80E+07,1997,1.85,517,0
204,144,0,769,52822418,47764,3580,0,219,5.00E+07,2016,2.35,44000,1
246,125,189,1000,44665963,159931,5081,2,281,5.80E+07,2013,2.35,22000,0
173,101,480,881,88200225,120795,3943,5,308,6.00E+07,2004,2.35,0,0
284,90,90,11000,165230261,182718,21015,0,209,1.50E+08,2011,2.35,20000,1
74,113,212,567,17149,12128,708,9,61,2.00E+07,2011,2.35,0,0
68,103,10,21,72413,11584,58,3,86,6.50E+07,2015,2.35,0,0
284,100,77,286,1196752,79353,385,3,121,30300000,2011,2.39,23000,1
151,110,17,11000,56154094,44723,21852,0,130,2.00E+07,2016,2.35,51000,1
199,105,212,1000,73648142,99043,3697,1,643,6.00E+07,1999,2.35,0,0
110,114,52,12000,78745923,94407,13905,1,322,5.50E+07,1998,2.35,0,0
258,113,108,1000,31146570,55441,1136,3,165,2.00E+07,2010,2.35,0,0
94,147,0,10000,138396624,178126,12954,1,511,1.30E+08,2003,2.35,0,0
415,128,0,21000,209019489,477300,23996,3,621,9.00E+07,2009,1.85,20000,1
183,106,287,767,148170000,142293,2053,0,245,1.10E+07,1984,2.2,14000,1
16,104,28,962,12514138,2801,3871,0,28,1.00E+07,1997,1.85,1000,1
112,109,13,3000,2706659,17770,5977,0,172,2.00E+06,2006,1.85,0,0
22,271,33,854,10769960,21940,2107,0,256,2.50E+07,1993,1.85,0,1
18,108,7,699,54215416,21409,936,1,63,6500000,1987,1.85,0,0
44,96,4,989,10494147,7403,3142,1,162,1.50E+07,2000,1.85,648,0
285,126,729,912,71502303,149966,2170,0,835,1.20E+07,2004,1.85,0,1
185,138,438,12000,130727000,887467,13184,0,916,1.90E+07,1991,1.85,40000,1
94,98,129,749,1754319,13174,2214,0,81,1.00E+07,2011,1.85,0,1
316,110,335,11000,134568845,299852,25763,0,713,7.50E+07,2008,2.35,0,0
18,100,0,640,71904,806,1491,1,18,2500000,2006,1.85,140,0
116,103,11000,11000,7496522,31798,12534,0,178,2.60E+07,2001,1.37,826,0
283,80,611,5000,84961,149414,6229,4,841,3.10E+07,2002,2.35,0,1
394,93,0,17000,18934858,72646,31187,5,397,2.30E+07,2011,2.35,0,0
242,129,0,2000,25517500,40941,4264,1,320,25100000,2008,2.35,0,0
142,121,38,940,83892374,85720,4230,0,297,6.60E+07,1998,2.35,0,0
193,94,87,866,39687528,140780,2124,1,376,2.40E+07,2007,2.35,0,0
339,131,776,17000,73103784,164238,18204,2,434,1.50E+08,2013,2.35,33000,0
66,98,17,1000,14114488,13190,3827,0,114,10500000,1988,1.85,616,0
76,89,0,2000,38536376,15866,4311,5,83,2.70E+07,2011,1.85,0,0
133,97,19,23000,38176108,222099,37907,6,549,1.60E+07,1999,1.85,10000,1
61,170,25,329,59696176,15448,775,1,174,2.20E+07,2014,2.35,15000,0
147,142,0,14000,44700000,537442,16464,0,851,2.50E+07,1983,2.35,19000,1
106,137,102,2000,22406362,16832,5780,0,267,1.07E+08,2004,2.35,701,0
585,113,218,10000,100189501,431620,12652,1,741,1.78E+08,2014,2.35,77000,1
234,115,14000,11000,242374454,661017,12906,1,771,1.80E+07,1981,2.35,16000,1
82,171,0,2000,54222000,131217,4074,0,380,69500000,1989,2.35,0,1
238,109,87,15000,55802754,270228,20956,2,194,3.50E+07,2011,2.35,41000,0
152,124,213,838,52752475,63067,2583,0,533,5.00E+07,2002,1.85,0,0
24,111,19,241,6462576,1449,824,0,30,18500000,2016,2.35,0,0
16,116,425,954,49851591,7900,2179,3,34,4.00E+07,1986,2.35,263,0
392,116,0,1000,78900000,563827,2524,0,1110,1.10E+07,1979,2.35,23000,1
218,98,15000,15000,35565975,49205,16827,0,184,3.00E+07,2011,2.35,0,0
84,113,137,879,127175354,288451,2985,2,438,1.60E+07,1994,1.85,0,1
92,84,12,23000,141600000,119675,26754,1,216,5.50E+07,1995,1.78,0,0
104,96,11000,11000,10569071,35586,11867,2,131,2.00E+07,1997,1.85,0,1
218,128,47,18000,38297305,116994,20965,2,324,1.75E+08,2013,2.35,35000,0
72,86,94,693,333976,12559,1373,0,90,1.20E+07,2002,2.35,423,0
148,109,415,673,49185998,74476,1775,2,184,3.00E+07,2009,2.35,15000,1
127,105,248,673,10460089,34098,1442,1,214,7500000,2002,1.85,1000,1
109,110,107,664,37766350,19440,3376,5,56,1.10E+07,2008,2.35,0,1
406,112,0,634,37623143,467234,1322,0,1083,13500000,2006,1.85,27000,1
74,109,19,1000,52277485,32370,4231,1,196,3.50E+07,2003,1.85,0,0
26,107,53,954,53481,5557,2512,5,34,8.00E+06,2006,2.35,294,0
315,151,21000,11000,37023395,1347461,13209,2,2968,6.30E+07,1999,2.35,48000,1
253,113,395,8000,40137776,186977,8362,1,529,3.80E+07,2006,1.85,13000,1
261,105,101,1000,5776314,73349,2016,4,142,3200000,2010,1.85,15000,1
242,89,10,963,4443403,70194,1754,0,158,7300000,2007,1.85,14000,1
168,134,38,11000,19377727,35140,24351,3,409,4.50E+07,2005,2.35,0,0
114,100,1000,989,11694528,7721,2165,0,72,3.00E+06,2005,1.85,635,1
114,104,0,2000,20241395,42664,5123,0,403,2.00E+07,1998,2.35,0,0
158,123,0,3000,37339525,71708,3768,1,307,4.80E+07,1998,1.85,0,0
486,101,0,13000,4000304,145395,15230,0,375,6500000,2011,2.35,23000,1
69,114,22,572,2353728,4293,1776,5,53,2.00E+07,2003,2.35,235,0
18,86,132,778,1277257,2629,2400,2,32,1.00E+06,1996,1.85,227,0
169,110,179,12000,13998282,24854,15044,1,374,1.60E+07,2014,2.35,31000,0
81,110,107,576,136007,3924,776,1,39,4500,2004,2.35,171,0
265,101,38,496,50213619,139184,1272,8,243,3.60E+07,2010,1.85,12000,0
160,99,309,23000,70327868,58416,26527,0,301,4.60E+07,2000,2.35,0,0
171,146,12000,18000,77862546,266310,20454,2,690,7.00E+07,2004,2.35,14000,1
135,101,96,12000,24185781,30339,13811,1,268,3.10E+07,2001,2.35,0,0
143,80,40,3000,100169068,16385,4394,0,100,8.00E+07,2010,1.85,0,0
260,100,35,12000,22525921,60596,32094,4,158,3.00E+07,2013,2.35,13000,0
81,97,152,674,7282851,9502,1395,1,100,3.00E+06,1988,1.85,812,0
319,121,532,480,125069696,203963,1261,0,420,4.00E+07,2013,2.35,58000,1
138,131,58,15000,54228104,104991,17152,1,544,3.50E+07,2002,1.85,0,1
406,120,0,260,499263,179235,705,0,2814,3.00E+07,2004,2.35,13000,1
202,112,0,717,211667,53508,907,0,131,4.20E+09,2005,2.35,4000,1
195,101,40,2000,28687835,40964,3612,1,245,3.50E+07,2008,2.35,0,0
252,37,0,634,5923044,113451,1347,0,537,3600000,1987,1.85,0,1
216,127,21000,11000,100125340,1023511,22678,0,1080,3.30E+07,1995,2.35,39000,1
72,96,0,2000,60154431,122347,3718,1,345,4.70E+07,1996,2.35,0,0
128,112,197,755,90556401,43795,3507,1,171,1.10E+07,2008,1.85,0,0
377,112,310,33000,9701559,141425,35941,0,283,3500000,2010,1.66,25000,1
449,138,0,18000,93749203,264047,20952,0,491,3.10E+07,2012,2.35,64000,1
158,86,41,956,19472057,25332,1862,0,307,3.00E+06,1986,1.85,0,0
276,103,214,7000,21501098,115813,8375,1,216,5.00E+06,2013,1.85,22000,1
30,87,67,871,33349949,9010,1111,0,199,2500000,2012,1.85,0,0
285,121,1000,175,23618786,352695,485,1,687,8.00E+06,2007,2.35,17000,1
50,102,4,634,2000000,1275,1262,0,27,1.70E+07,1981,2.35,0,0
75,84,42,436,55762229,47383,1203,1,132,2.20E+07,2001,1.85,1000,0
56,139,17000,554,32000000,36267,1068,3,150,3.00E+07,1993,2.35,0,1
155,111,473,26000,106126012,285623,35084,6,497,6.00E+07,2003,2.35,0,0
42,101,30,1000,1075288,7772,2228,3,55,2.20E+07,1996,1.85,145,0
220,196,249,11000,133228348,381672,17944,2,1694,1.75E+08,2004,2.35,0,1
197,107,0,1000,45506619,225102,3066,3,862,2.60E+07,2000,2.35,16000,1
314,150,0,23000,65007045,128694,26489,0,657,1.40E+08,2014,2.35,51000,0
261,96,51,3000,5359774,64794,3569,0,131,6.00E+06,2011,2.35,17000,1
55,117,133,687,20966644,29610,1665,0,94,3.00E+06,1985,1.66,0,1
60,102,4,17000,317040,6723,30978,1,36,15500000,2008,2.35,1000,0
103,120,0,782,27545445,59524,2892,2,418,6500000,1989,1.85,0,1
410,116,737,23000,93571803,275869,23811,2,389,2.50E+07,2010,2.35,36000,1
120,87,0,309,163245,143086,352,1,211,1500000,1936,1.37,0,1
87,74,188,11000,7262288,17307,13917,2,186,4.00E+07,2002,1.85,892,0
329,115,521,13000,227137090,491077,17369,0,820,1.10E+08,2007,2.35,0,1
163,114,19,1000,28772222,33953,3962,1,163,1.05E+08,2015,2.35,37000,0
94,93,67,4000,84185387,33180,7800,0,149,8.00E+07,2004,1.85,567,0
72,108,18,714,11702090,37700,2785,2,50,16500000,2007,2.35,0,0
17,147,0,18000,5899797,9913,18855,0,51,2.90E+07,1987,2.35,0,1
8,118,8,106,146072,7147,182,0,16,1.40E+08,1998,2.35,136,0
154,99,265,22000,63034755,16984,23562,1,96,2.90E+07,2016,1.85,0,0
137,103,350,5000,11034436,13505,5637,1,180,2.00E+07,2005,1.85,0,1
262,129,195,827,20167424,131831,1044,0,231,2.00E+06,2009,2.35,33000,1
162,101,194,1000,6712241,782437,3858,2,1420,7500000,1998,1.85,35000,1
450,106,0,17000,32154410,148334,18469,0,274,3.00E+07,2013,1.85,29000,1
175,102,44,12000,17176900,54501,17098,4,154,9.50E+07,2014,2.35,16000,0
198,116,0,1000,210609762,732212,3230,0,809,1.90E+07,1985,1.18,39000,1
171,118,72,10000,177575142,244840,13426,1,372,7.00E+07,2005,2.35,0,0
102,107,368,2000,100685880,100821,4046,0,554,1.20E+08,2003,2.35,0,0
192,178,101,918,5501940,248354,2334,0,564,13500000,2004,1.85,14000,1
162,99,261,924,49494,8511,2862,0,87,250000,2013,2.35,0,0
172,107,0,572,5023275,34194,1627,2,199,1.50E+07,2005,2.35,0,1
32,140,0,436,24276500,17124,1394,2,68,3.50E+07,1992,2.35,949,0
386,99,64,13000,14597405,71679,17204,1,216,6400000,2011,2.35,17000,0
68,141,407,688,3064356,3433,2584,6,81,5600000,2002,1.85,160,0
144,96,17,2000,1474508,33473,4607,4,88,5.00E+06,2009,2.35,0,0
367,158,776,1000,166112167,283418,2144,0,1055,2.00E+08,2009,2.35,13000,0
131,122,151,24000,9664316,47203,50950,2,197,27500000,2007,2.35,0,0
91,87,41,1000,112950721,33884,3287,0,79,7.20E+07,2001,2.35,266,0
93,115,115,9000,882710,16215,11433,2,138,2.40E+07,2000,2.35,401,0
140,154,16000,22000,39647595,239540,25522,5,462,1.20E+07,1997,1.85,0,1
8,88,53,563,721,783,1284,2,12,1.00E+06,2006,1.85,42,0
313,136,0,18000,171383253,1217752,18563,3,3646,6.30E+07,1999,2.35,25000,1
349,100,0,10000,60522097,158720,14168,0,744,1.30E+08,2013,2.35,37000,0
105,109,277,2000,3517797,9004,2759,0,103,2.50E+07,2002,1.85,287,0
56,154,521,10000,158348400,88844,14244,0,142,4.20E+07,1993,1.85,0,0
177,103,255,11000,24520892,85198,22383,1,303,4.50E+07,2005,2.35,0,0
318,101,0,2000,47000000,157857,4400,0,1191,3.00E+05,1978,2.35,12000,1
88,108,234,11000,548712,9233,12385,0,126,2500000,2003,2.35,571,0
644,124,365,3000,652177271,418214,8458,0,1290,1.50E+08,2015,2,150000,0
69,120,7,662,214202,14831,1952,0,75,1.20E+07,2007,2.35,0,1
264,92,30,941,49122319,47169,2348,0,162,1.40E+07,2012,2.35,17000,0
180,106,309,327,28064226,65044,561,1,173,3.50E+07,2011,2.35,13000,0
159,101,107,688,131536019,58498,1031,0,99,1.03E+08,2014,2.35,0,0
42,110,272,801,14100000,14995,2943,6,87,5.00E+06,1982,1.85,0,1
54,84,56,21000,1950218,5933,21124,3,102,1.00E+06,1997,1.85,387,0
103,97,10,18000,28927720,22220,18688,0,181,3.30E+07,2000,1.85,463,0
168,102,22,10000,1477002,16645,11184,3,72,2.00E+06,2015,2.35,0,0
117,107,750,794,36200000,101840,1529,2,193,12305523,1985,2.35,0,0
161,89,7,919,20801344,49721,2559,0,211,1.50E+07,2007,2.35,0,0
299,124,335,14000,34180954,189812,14504,0,370,3.20E+07,2008,1.85,15000,1
387,96,655,24000,143492840,414345,28817,0,881,7500000,2007,1.85,10000,1
150,124,78,6,439162,106160,28,0,430,1.10E+09,1988,1.85,0,1
129,98,36,13000,57262492,90374,17582,4,318,2.40E+07,2000,1.85,0,0
77,126,102,22000,38413606,54042,23866,1,215,3.00E+07,1988,1.85,0,1
103,96,0,1000,38119483,136667,2936,2,273,22700000,1987,1.85,13000,1
298,163,14000,745,47379090,176936,2529,0,824,7.00E+07,2005,2.35,0,1
27,93,69,522,10097096,5612,955,2,38,4.00E+06,2001,1.85,842,0
251,141,16000,378,13753931,132149,751,0,316,1.90E+07,2006,2.35,5000,1
131,94,383,13000,22751979,52244,15857,0,377,7.50E+07,2000,2.35,0,0
98,105,346,280,1647780,65951,821,1,258,1300000,1998,1.33,5000,1
241,81,0,12000,22245861,143251,25489,0,710,1.90E+07,2002,1.85,0,1
105,83,6,30,1127331,7559,30,1,77,46000,2003,1.85,0,1
299,130,129,21000,296623634,220758,64040,2,919,5.00E+07,2009,2.35,13000,0
148,134,377,22000,3000000,55329,36859,9,499,3.00E+06,1998,1.85,0,1
153,139,0,3000,58328680,54096,5458,0,494,2.20E+07,2003,2.35,0,1
92,110,278,3000,263365,6147,3785,2,36,2.00E+07,2010,2.35,0,0
235,79,9,48,30500882,42256,67,1,916,5.00E+05,2003,1.85,0,0
385,130,14000,813,260000000,412454,2047,0,962,8.00E+06,1975,2.35,21000,1
58,100,0,828,24741700,37785,1431,2,95,1200000,1989,1.85,2000,1
191,82,487,15000,245823397,385871,21275,2,515,9.00E+07,1999,1.85,0,1
201,94,52,683,38543473,84382,1488,2,158,4.00E+07,2014,1.85,0,0
576,136,94,19000,259746958,496749,36188,1,742,1.70E+08,2014,2.35,55000,1
145,82,0,1000,137748063,38438,2945,1,241,127500000,2000,1.85,0,0
126,100,308,1000,4599680,68222,2186,2,545,1500000,2003,1.85,0,0
287,115,549,3000,54557348,361169,5732,0,1624,6500000,2004,2.35,18000,1
30,98,23,1000,7434726,14473,3671,2,81,2.30E+07,1991,1.85,0,0
43,95,12000,12000,695229,11369,14420,1,65,1300000,1996,1.85,872,1
129,86,89,713,40041683,34620,3421,6,107,2500000,2013,1.85,0,0
40,105,29,584,35324232,32224,1132,1,62,6.80E+07,1995,2.35,617,0
25,98,38,1000,11797927,4582,3221,0,52,6.00E+06,1995,1.85,985,0
252,131,33,876,21483154,98741,1985,1,236,1.90E+07,2013,2.35,53000,1
85,106,188,10000,113745408,129601,15870,2,648,1.70E+08,1999,1.85,0,0
89,96,13,11000,22913677,47800,17292,1,244,3.50E+07,2004,1.85,0,0
218,86,9,120,12555230,18566,218,0,154,2.00E+06,2011,1.85,0,0
80,101,163,683,41227069,162701,2436,1,962,1.10E+07,2002,2.35,19000,1
178,117,763,16000,12276810,57674,17847,0,126,2.60E+07,2015,2.35,11000,0
83,90,0,19000,63826569,32416,23504,0,138,3.50E+07,1997,1.85,0,0
176,122,0,18000,130058047,822500,19078,0,2715,1.50E+07,1999,2.35,22000,1
181,104,0,8000,30059386,128593,11632,5,867,2.20E+07,2001,2.35,0,0
42,141,176,11000,122012710,69663,14178,1,133,6.20E+07,1994,2.35,0,0
183,107,737,6000,12784713,56813,8094,11,381,2.20E+07,2004,2.35,0,0
368,130,337,11000,21589307,135286,13960,1,261,1.00E+07,2012,2.35,27000,1
47,85,2,1000,15911333,2855,2429,1,119,1.90E+07,2000,1.85,663,0
174,113,350,1000,27277055,143137,3141,0,602,2.00E+07,2000,1.85,10000,1
65,82,217,10000,30084,5507,11642,3,23,70000,2014,1.85,812,0
268,132,16000,16000,100422786,482064,28830,1,1106,3.00E+07,2004,2.35,14000,1
216,161,929,488,336467,45449,943,0,192,1.30E+07,2009,2.35,23000,1
196,92,50,3000,111505642,47900,5810,2,130,1.45E+08,2014,1.85,11000,0
106,119,12000,12000,109713132,61621,15449,5,219,2.50E+07,1986,2.35,0,1
211,98,70,1000,53302314,181058,3345,1,674,2.30E+07,2000,1.85,0,0
568,151,0,13000,228430993,472488,14831,1,1023,1.08E+08,2015,2.35,153000,1
149,220,0,22000,57300000,790926,39960,1,650,1.30E+07,1974,1.85,14000,1
171,105,12,87000,48745150,50170,101383,1,306,5.00E+07,2006,2.35,773,0
82,111,23,3000,41407470,43378,9638,1,292,3.00E+07,2003,1.85,0,1
320,136,0,20000,474544677,534658,37723,1,3597,1.15E+08,1999,2.35,13000,0
89,87,47,19000,85416609,58906,20097,0,186,3.00E+07,2004,1.85,0,0
84,114,139,2000,79568000,71842,4537,0,152,1.20E+07,1983,1.85,0,1
128,123,278,4000,25776062,61651,7072,0,271,1.20E+07,2002,1.85,0,1
157,123,75,18000,33508922,95860,23920,2,660,4.00E+07,2000,1.85,16000,1
350,125,78,1000,5749134,45799,3979,0,180,2.00E+07,2014,2.35,0,0
65,99,14,17000,70163652,31968,19334,0,82,4.00E+07,2006,1.85,663,0
361,121,175,963,43247140,134625,2131,0,265,5.50E+07,2015,2.35,40000,1
81,126,80,668,90800000,126907,2004,0,235,8.00E+06,1984,1.85,0,1
224,101,13,34000,31607598,58366,35717,1,160,6900000,2012,2.35,10000,0
88,89,81,321,22168359,29659,584,0,227,8.00E+06,1989,1.85,1000,0
99,125,34,16000,15561627,39105,21622,0,359,1.80E+07,2001,2.35,0,1
174,84,260,6000,21283440,46239,8018,0,137,5.50E+07,2011,2.35,0,0
205,135,2000,1000,170708996,610568,2827,0,1171,5.80E+07,2001,1.85,29000,1
171,135,14000,559,128300000,139288,1591,0,339,19400870,1977,2.35,0,1
170,100,11000,10000,43337279,76770,12258,2,203,6.00E+07,2009,1.85,0,0
93,91,83,3000,1712111,7199,7875,0,53,8495000,2015,1.85,0,0
70,110,16,2000,97360069,36491,5320,0,231,7.50E+07,1999,1.85,509,0
144,107,422,631,80270227,66382,2297,5,612,5.00E+07,2005,2.35,0,0
98,108,4,687,22108977,29861,1134,1,132,4.10E+07,2003,2.35,505,0
93,104,0,16000,25625110,138707,33758,0,202,7.00E+06,1995,1.85,0,1
16,90,11,767,399611,1245,2370,2,29,6.00E+06,2010,1.85,0,0
102,325,517,12000,1500000,9830,14255,0,189,4.40E+07,1980,2.35,1000,0
170,123,55,3000,34543701,100001,5839,1,289,8.20E+07,2000,2.35,0,0
173,107,164,8000,90353764,85629,12556,2,144,4.00E+07,2015,1.85,14000,0
304,106,487,1000,191450875,101178,4482,0,283,2.00E+08,2011,2.35,10000,0
151,120,17,22000,24375436,42547,33585,1,265,4.20E+07,2001,2.35,748,0
228,86,17,520,17683670,47227,1520,0,323,5.00E+06,2011,1.33,0,0
66,109,200,21000,336456,7116,41645,2,79,8.00E+06,2003,1.85,494,0
65,101,3,448,12189514,30092,842,0,129,2.30E+07,2004,2.35,0,0
75,219,973,1000,43984230,70274,2451,0,133,2.30E+07,1987,2.35,0,1
168,118,40,2000,44983704,81866,4045,0,510,3.10E+07,2000,2.35,0,1
73,134,45,9,195888,5603,11,0,45,2.50E+09,2005,2.35,607,1
160,150,610,755,626809,36894,2172,4,105,553632000,2008,2.35,0,1
249,117,0,22000,17439163,537419,47728,1,1028,1.50E+07,1998,1.85,35000,1
738,91,0,39,274084951,582917,87,0,1885,1.00E+08,2013,2.35,147000,1
606,240,17000,29000,116866727,780588,46057,3,1138,1.00E+08,2013,2.35,138000,1
224,85,0,332,57859105,94108,1090,0,673,2.60E+07,2005,2.35,0,0
324,100,15,799,200807262,294810,2036,1,387,2.60E+08,2010,1.85,29000,1
68,140,473,18000,44484065,107227,20152,2,279,5.00E+07,1998,2.35,3000,1
110,88,30,15,1523883,9037,15,1,70,1750211,2005,1.85,0,1
283,80,611,5000,84961,149414,6229,4,841,3.10E+07,2002,2.35,0,1
185,105,189,49000,177243721,130272,54039,2,209,1.50E+08,2009,2.35,2000,0
539,122,737,34000,132088910,533607,72115,0,692,2.10E+07,2012,2.35,117000,1
71,105,96,509,35811509,43013,888,0,104,5500000,1996,1.85,0,1
65,110,9,997,8888355,7894,3177,19,25,2.00E+07,2013,1.85,0,0
180,99,0,400,11100000,92464,896,1,331,2.50E+07,1986,2.35,19000,1
198,101,50,22000,40076438,73368,38809,2,248,6.00E+07,2008,2.35,0,0
231,145,719,2000,4398392,59507,2590,1,232,2.10E+07,2006,2.35,0,1
86,104,226,13000,69688384,34473,16452,1,139,6.00E+07,2000,1.85,0,0
113,108,212,969,12232937,22823,2799,1,113,2.20E+07,2009,2.35,0,0
393,100,127,1000,71588220,134869,1949,1,304,2.00E+07,2013,1.85,57000,0
435,128,0,4000,36381716,197584,7067,4,918,8.20E+07,2011,2.35,42000,0
167,80,162,23,7002255,42462,29,0,312,9500000,2003,1.66,0,1
153,202,0,304,269061,229012,338,6,596,2.00E+06,1954,1.37,11000,1
152,135,419,398,128486,26156,569,0,74,1.00E+07,2008,2.35,0,1
77,122,0,276,39025000,73193,903,0,190,1.10E+07,1995,1.85,0,1
77,94,163,12000,82569532,42737,20348,6,128,6.00E+07,2005,2.35,781,0
138,107,14,403,1183354,13026,1577,1,75,2.00E+07,2010,2.35,0,0
124,90,63,49000,217350219,260939,52970,0,244,2.80E+07,1992,1.33,0,1
318,111,663,1000,206435493,473887,4764,0,626,1.50E+08,2007,2.35,10000,1
202,123,125,10000,69951824,232710,14727,1,599,5.50E+07,2008,2.35,26000,1
138,87,28,426,30000000,43485,1472,0,327,2200000,1985,1.85,0,0
199,102,503,13000,36883539,112769,15053,2,305,5.20E+07,2006,2.35,0,0
91,121,57,1000,21569041,8058,3745,2,57,9.00E+06,2014,2.35,0,0
474,128,310,745,44988180,195333,1058,2,409,2.00E+07,2015,1.85,80000,1
682,126,17000,17000,73820094,245333,36017,0,678,1.70E+08,2011,1.85,42000,1
42,89,12,1000,22359293,16222,2056,0,39,2.90E+07,1997,1.85,0,0
97,95,189,500,56127162,57479,2020,2,205,1.80E+07,2003,1.85,0,0
330,126,0,2000,25592632,220475,5371,0,1066,1.80E+07,2007,1.85,20000,1
149,105,905,27000,2338695,134070,29277,1,263,4.00E+06,2004,2.35,0,1
260,132,241,27000,1865774,87682,27659,2,174,3.00E+07,2015,2.35,43000,0
61,99,78,11000,106593296,72324,12619,1,134,7500000,1989,1.85,3000,1
63,102,0,13000,38747385,49349,15308,2,165,2.50E+07,1986,1.85,0,0
291,153,446,523,119518352,188637,1383,0,815,2.80E+07,2005,2.39,11000,1
201,117,125,10000,162586036,338383,11036,0,611,5.50E+07,2006,2.35,32000,1
247,101,189,15000,98711404,127571,39822,2,207,5.50E+07,2010,2.35,0,0
444,94,520,11000,14123773,108683,12306,4,561,5.00E+06,2012,2.35,25000,0
114,96,101,730,1325073,18762,1208,0,91,4.00E+06,2005,2.35,708,0
185,94,39,77,9030581,132386,156,0,398,12500000,2008,1.85,38000,1
81,114,0,865,447750,18520,2126,0,133,1.00E+07,2000,1.85,0,1
29,192,147,8000,2921738,34449,9984,0,119,7.00E+06,2004,2.35,2000,1
242,102,43,170,2035566,77305,931,0,162,1.30E+07,2009,1.85,11000,0
80,97,119,136,2856622,11550,254,0,197,25000,1997,1.85,489,1
95,134,3000,205,20733485,11622,428,1,157,5.00E+06,1997,1.85,1000,1
80,118,529,40000,9170214,171882,69746,1,292,1.10E+07,1993,1.85,14000,1
177,123,415,33000,64286,396396,34495,0,1111,2.90E+07,2004,2.35,57000,1
46,89,373,36,925402,27882,100,0,130,180000,1997,1.85,0,1
98,118,650,1000,30920167,6476,3389,4,71,2.50E+07,2012,2.35,0,0
43,81,54,8000,30628981,15047,10792,1,160,1.40E+07,1999,1.85,2000,0
77,92,221,11000,38624000,156143,13162,1,289,1.20E+07,1996,1.85,0,0
110,88,387,436,7362100,60295,479,0,232,1500000,2005,1.85,0,1
181,86,35,851,193136719,266636,1777,0,385,7.50E+07,2005,1.85,0,0
359,106,174,14000,91439400,200647,16967,0,384,5.00E+07,2014,2.35,24000,0
15,135,5,51,638951,775,83,2,19,1592000,2006,1.85,100,1
