age,workclass,educ_level,marital_status,occupation,relationship,race,gender,hours_per_wk,us_native,over_50k
26,Private,11,Never-married,Adm-clerical,Own-child,White,Male,28,Yes,No
38,Private,7,Divorced,Sales,Unmarried,White,Female,40,Yes,No
24,Private,11,Never-married,Sales,Unmarried,Asian-Pac-Islander,Male,50,No,No
17,Private,6,Never-married,Other-service,Own-child,White,Male,40,Yes,No
38,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Yes,Yes
50,Private,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,Yes,No
50,Private,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,Yes,Yes
37,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,45,Yes,Yes
23,Private,9,Never-married,Craft-repair,Own-child,White,Male,40,Yes,No
68,Self-emp-not-inc,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,45,Yes,No
39,State-gov,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,No,No
32,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,Yes,No
67,Private,14,Married-civ-spouse,Sales,Husband,White,Male,30,Yes,Yes
49,Private,9,Widowed,Other-service,Not-in-family,White,Female,45,Yes,No
30,Private,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,75,Yes,Yes
37,Private,13,Married-civ-spouse,Prof-specialty,Husband,Other,Male,50,,Yes
28,Local-gov,10,Never-married,Adm-clerical,Other-relative,Black,Male,40,No,No
26,Private,14,Never-married,Prof-specialty,Not-in-family,White,Female,40,Yes,No
28,Private,9,Never-married,Craft-repair,Own-child,White,Male,40,Yes,No
22,Private,10,Never-married,Sales,Other-relative,White,Female,18,Yes,No
54,Private,10,Never-married,Other-service,Not-in-family,White,Female,40,Yes,No
45,Private,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,15,Yes,No
36,Private,9,Never-married,Adm-clerical,Own-child,White,Male,65,Yes,No
31,Local-gov,13,Never-married,Prof-specialty,Other-relative,White,Male,40,,No
46,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,Black,Male,60,Yes,Yes
46,Private,9,Divorced,Tech-support,Not-in-family,White,Female,20,Yes,No
44,Private,10,Separated,Machine-op-inspct,Not-in-family,Black,Male,40,Yes,No
41,Private,10,Divorced,Adm-clerical,Not-in-family,White,Female,55,Yes,No
21,Private,9,Never-married,Other-service,Other-relative,White,Female,35,Yes,No
35,Private,4,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Yes,No
50,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,60,Yes,Yes
64,Self-emp-inc,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,60,Yes,Yes
46,Private,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,Yes,No
21,Unknown,10,Never-married,,Own-child,White,Male,70,Yes,No
62,Private,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,Yes,No
60,Private,2,Divorced,Craft-repair,Not-in-family,Other,Male,38,No,No
49,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Yes,Yes
32,Self-emp-not-inc,11,Never-married,Craft-repair,Not-in-family,White,Male,40,Yes,No
53,State-gov,10,Divorced,Adm-clerical,Other-relative,White,Female,40,Yes,No
28,State-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,Yes,Yes
20,Private,9,Never-married,Sales,Not-in-family,White,Female,84,Yes,No
56,State-gov,14,Divorced,Prof-specialty,Not-in-family,White,Female,39,Yes,No
62,Private,4,Divorced,Handlers-cleaners,Not-in-family,White,Male,40,Yes,No
25,Private,9,Married-civ-spouse,Other-service,Wife,Black,Female,40,Yes,No
63,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,Yes,Yes
57,Unknown,6,Married-civ-spouse,,Wife,White,Female,40,Yes,No
20,Private,10,Never-married,Prof-specialty,Other-relative,White,Male,12,Yes,No
39,Local-gov,10,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,40,Yes,Yes
28,Private,6,Never-married,Transport-moving,Not-in-family,White,Male,45,Yes,No
66,Private,10,Married-civ-spouse,Protective-serv,Husband,White,Male,40,No,No
34,State-gov,11,Never-married,Adm-clerical,Unmarried,White,Female,40,Yes,No
47,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,Yes,Yes
32,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,44,Yes,No
23,Private,6,Never-married,Craft-repair,Not-in-family,White,Female,40,Yes,No
40,Private,14,Divorced,Exec-managerial,Not-in-family,White,Female,50,No,Yes
57,Private,3,Married-civ-spouse,Other-service,Husband,White,Male,40,No,No
22,Private,10,Never-married,Farming-fishing,Own-child,White,Male,10,Yes,No
35,Federal-gov,13,Widowed,Adm-clerical,Not-in-family,White,Male,40,Yes,Yes
26,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Yes,No
45,Private,10,Widowed,Exec-managerial,Unmarried,White,Female,55,Yes,No
27,Private,13,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,40,No,Yes
39,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Yes,No
62,Private,5,Married-civ-spouse,Other-service,Husband,White,Male,40,Yes,No
67,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,10,Yes,No
34,Private,10,Separated,Other-service,Unmarried,Black,Female,37,Yes,No
35,Private,9,Separated,Machine-op-inspct,Unmarried,White,Male,40,Yes,No
28,Private,9,Never-married,Handlers-cleaners,Own-child,White,Female,40,Yes,No
46,Private,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,No,No
48,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,No,Yes
28,Private,13,Never-married,Adm-clerical,Not-in-family,White,Female,45,Yes,No
62,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,Yes,No
25,Private,11,Never-married,Sales,Not-in-family,White,Male,40,Yes,Yes
28,Private,9,Never-married,Craft-repair,Not-in-family,White,Male,35,Yes,No
31,Private,6,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,Yes,No
32,Private,10,Never-married,Other-service,Own-child,White,Male,35,Yes,No
46,Private,10,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Yes,No
55,Private,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,Yes,No
24,Self-emp-not-inc,13,Never-married,Prof-specialty,Own-child,White,Male,25,Yes,No
42,Private,13,Divorced,Exec-managerial,Unmarried,White,Female,40,Yes,No
30,Local-gov,14,Divorced,Prof-specialty,Unmarried,White,Female,65,Yes,No
51,Private,10,Married-civ-spouse,Sales,Husband,White,Male,40,,Yes
31,Private,11,Never-married,Adm-clerical,Not-in-family,White,Female,40,Yes,No
52,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,Yes,Yes
20,Private,9,Never-married,Craft-repair,Own-child,White,Male,40,Yes,No
38,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Yes,No
28,Private,10,Separated,Other-service,Not-in-family,White,Female,60,Yes,No
48,Local-gov,9,Married-civ-spouse,Tech-support,Wife,White,Female,40,Yes,Yes
46,Private,9,Married-civ-spouse,Machine-op-inspct,Wife,Black,Female,36,Yes,No
65,Federal-gov,9,Divorced,Adm-clerical,Not-in-family,White,Female,40,Yes,No
50,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,Yes,Yes
30,Private,10,Married-civ-spouse,Other-service,Wife,White,Female,6,Yes,No
51,Private,11,Divorced,Other-service,Not-in-family,White,Male,40,Yes,No
39,Private,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,24,Yes,No
18,Private,7,Never-married,Other-service,Own-child,White,Female,20,Yes,No
68,Private,10,Divorced,Exec-managerial,Not-in-family,White,Male,30,Yes,No
19,Unknown,10,Never-married,,Other-relative,White,Male,40,Yes,No
35,State-gov,9,Divorced,Protective-serv,Unmarried,White,Female,40,Yes,No
56,Private,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,50,Yes,No
36,Federal-gov,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,55,Yes,Yes
53,Private,13,Divorced,Prof-specialty,Not-in-family,White,Female,50,Yes,Yes
37,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Yes,No
43,Self-emp-not-inc,13,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Yes,Yes
25,Private,11,Never-married,Sales,Not-in-family,White,Male,45,Yes,No
48,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,Yes,No
39,Private,14,Never-married,Prof-specialty,Not-in-family,White,Male,40,Yes,No
51,Self-emp-not-inc,13,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,40,No,Yes
63,Private,3,Never-married,Priv-house-serv,Not-in-family,White,Female,50,,No
41,Private,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,Yes,Yes
53,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,Yes,Yes
20,Private,6,Never-married,Handlers-cleaners,Unmarried,White,Male,50,Yes,No
55,Self-emp-not-inc,5,Married-civ-spouse,Farming-fishing,Husband,White,Male,30,Yes,No
44,Private,9,Divorced,Machine-op-inspct,Own-child,White,Male,40,Yes,No
65,Local-gov,9,Married-civ-spouse,Transport-moving,Husband,White,Male,20,Yes,No
20,Private,10,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,40,Yes,No
36,State-gov,9,Never-married,Protective-serv,Other-relative,Asian-Pac-Islander,Female,40,Yes,No
26,Private,16,Never-married,Craft-repair,Other-relative,Black,Male,20,Yes,No
50,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,Yes,Yes
31,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,40,Yes,Yes
18,Private,6,Never-married,Sales,Own-child,White,Male,10,Yes,No
55,Private,5,Married-civ-spouse,Sales,Husband,White,Male,45,Yes,No
42,Private,10,Married-civ-spouse,Adm-clerical,Husband,Black,Male,40,Yes,Yes
66,Self-emp-inc,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,50,Yes,No
34,State-gov,10,Married-spouse-absent,Adm-clerical,Unmarried,Asian-Pac-Islander,Female,38,No,No
38,Private,15,Married-civ-spouse,Sales,Wife,White,Female,40,Yes,No
50,Local-gov,9,Married-civ-spouse,Protective-serv,Husband,White,Male,40,Yes,No
39,Private,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,67,No,Yes
21,Private,10,Never-married,Other-service,Own-child,White,Male,30,Yes,No
52,Self-emp-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,Yes,Yes
28,Private,9,Never-married,Other-service,Not-in-family,White,Male,32,Yes,No
46,Local-gov,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,70,Yes,No
47,Private,13,Never-married,Adm-clerical,Own-child,White,Male,40,Yes,No
59,Private,9,Divorced,Adm-clerical,Not-in-family,White,Female,16,Yes,No
32,Private,12,Married-civ-spouse,Farming-fishing,Husband,White,Male,40,Yes,No
59,Local-gov,10,Widowed,Adm-clerical,Not-in-family,White,Female,40,Yes,No
61,Private,9,Married-civ-spouse,Sales,Husband,White,Male,40,Yes,No
55,Private,16,Never-married,Prof-specialty,Not-in-family,White,Male,40,Yes,No
38,Private,7,Married-civ-spouse,Craft-repair,Husband,White,Male,40,No,No
30,Private,4,Separated,Farming-fishing,Not-in-family,White,Male,45,No,No
66,Local-gov,4,Widowed,Other-service,Not-in-family,White,Female,20,Yes,No
47,Self-emp-not-inc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,25,Yes,No
63,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,60,Yes,No
60,Private,5,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Yes,No
38,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,50,Yes,Yes
40,Self-emp-inc,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,50,No,No
55,Private,9,Married-spouse-absent,Priv-house-serv,Not-in-family,Black,Female,36,Yes,No
35,Private,10,Divorced,Machine-op-inspct,Not-in-family,White,Female,40,Yes,No
42,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,45,Yes,No
67,Local-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,20,Yes,No
42,Private,10,Married-civ-spouse,Sales,Husband,White,Male,40,Yes,Yes
61,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Yes,Yes
57,Local-gov,9,Divorced,Other-service,Not-in-family,White,Female,40,Yes,No
25,Private,10,Never-married,Adm-clerical,Own-child,White,Male,40,Yes,No
28,Private,9,Divorced,Tech-support,Own-child,Asian-Pac-Islander,Female,40,Yes,No
29,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,Male,37,Yes,No
31,Private,13,Never-married,Exec-managerial,Not-in-family,White,Male,40,Yes,No
20,Private,7,Never-married,Transport-moving,Own-child,White,Male,60,Yes,No
51,Self-emp-not-inc,9,Married-civ-spouse,Transport-moving,Husband,White,Male,35,Yes,Yes
25,Private,9,Never-married,Transport-moving,Other-relative,White,Male,40,,No
27,Private,13,Never-married,Tech-support,Own-child,Asian-Pac-Islander,Female,40,No,No
18,Private,7,Never-married,Other-service,Own-child,Black,Male,7,Yes,No
42,Local-gov,14,Divorced,Prof-specialty,Not-in-family,White,Male,40,Yes,No
35,Private,7,Separated,Other-service,Unmarried,White,Male,20,Yes,No
41,Federal-gov,10,Divorced,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,38,Yes,No
29,Private,11,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,48,Yes,Yes
42,Private,12,Married-spouse-absent,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,31,No,No
25,Private,10,Married-civ-spouse,Sales,Husband,White,Male,44,Yes,Yes
21,Private,4,Never-married,Farming-fishing,Own-child,White,Female,38,Yes,No
22,Private,12,Married-civ-spouse,Prof-specialty,Wife,White,Female,40,Yes,No
47,Private,9,Married-civ-spouse,Other-service,Other-relative,Asian-Pac-Islander,Female,28,No,No
30,Private,13,Never-married,Prof-specialty,Not-in-family,White,Female,40,Yes,No
20,Private,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,40,Yes,No
28,Private,13,Never-married,Prof-specialty,Not-in-family,White,Male,60,Yes,Yes
27,Private,10,Divorced,Other-service,Unmarried,Black,Female,37,Yes,No
49,Private,9,Married-civ-spouse,Other-service,Husband,Black,Male,40,Yes,No
55,Private,13,Married-civ-spouse,Sales,Husband,White,Male,40,Yes,No
27,State-gov,13,Never-married,Prof-specialty,Not-in-family,White,Male,9,Yes,No
71,Private,13,Divorced,Tech-support,Own-child,White,Female,16,Yes,No
28,Private,10,Divorced,Exec-managerial,Not-in-family,White,Female,40,Yes,No
22,Private,9,Never-married,Exec-managerial,Not-in-family,White,Female,48,Yes,No
43,Federal-gov,14,Divorced,Protective-serv,Not-in-family,White,Male,60,Yes,Yes
34,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,55,Yes,Yes
44,Private,9,Married-civ-spouse,Sales,Husband,White,Male,24,Yes,No
57,Private,14,Divorced,Exec-managerial,Unmarried,White,Male,40,Yes,Yes
43,Private,3,Never-married,Machine-op-inspct,Unmarried,White,Female,40,No,No
40,Private,9,Divorced,Craft-repair,Unmarried,White,Male,40,Yes,No
39,Private,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,Yes,No
36,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,45,Yes,Yes
34,Private,9,Married-civ-spouse,Tech-support,Husband,White,Male,42,Yes,No
45,Private,4,Separated,Other-service,Unmarried,White,Female,40,No,No
43,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,30,Yes,Yes
47,Private,9,Divorced,Adm-clerical,Unmarried,White,Male,40,No,No
29,Private,12,Married-civ-spouse,Tech-support,Wife,White,Female,40,Yes,No
37,Self-emp-inc,13,Married-civ-spouse,Craft-repair,Husband,White,Male,60,Yes,No
45,Self-emp-not-inc,4,Married-civ-spouse,Exec-managerial,Husband,White,Male,65,Yes,Yes
30,Private,15,Never-married,Prof-specialty,Not-in-family,White,Male,50,Yes,Yes
37,Federal-gov,9,Never-married,Adm-clerical,Not-in-family,White,Male,40,Yes,Yes
42,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,52,Yes,Yes
29,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,50,Yes,Yes
82,Private,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2,Yes,No
46,Private,13,Widowed,Adm-clerical,Not-in-family,White,Female,25,Yes,No
34,Private,12,Never-married,Exec-managerial,Own-child,White,Female,50,Yes,No
50,Local-gov,12,Married-civ-spouse,Protective-serv,Husband,White,Male,40,Yes,Yes
49,Self-emp-inc,13,Married-civ-spouse,Sales,Husband,White,Male,55,Yes,Yes
56,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Yes,No
49,Self-emp-inc,16,Married-civ-spouse,Prof-specialty,Husband,Black,Male,60,Yes,Yes
57,Local-gov,10,Widowed,Adm-clerical,Unmarried,White,Female,40,No,No
32,Private,9,Divorced,Craft-repair,Own-child,White,Male,40,Yes,No
29,Private,10,Never-married,Tech-support,Not-in-family,White,Female,40,Yes,No
48,Private,10,Married-civ-spouse,Transport-moving,Husband,White,Male,45,Yes,No
37,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,46,Yes,Yes
27,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,45,Yes,No
54,Local-gov,6,Married-civ-spouse,Adm-clerical,Husband,White,Male,40,Yes,No
28,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,Yes,No
37,Private,9,Divorced,Sales,Not-in-family,White,Male,40,Yes,No
58,Private,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,No,Yes
41,Local-gov,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,52,Yes,No
62,Private,4,Widowed,Transport-moving,Not-in-family,Black,Male,40,Yes,No
35,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Yes,No
34,Self-emp-inc,13,Divorced,Sales,Unmarried,White,Female,40,Yes,No
19,Unknown,9,Never-married,,Own-child,White,Male,40,Yes,No
74,Private,2,Married-civ-spouse,Transport-moving,Husband,Black,Male,20,Yes,No
20,Local-gov,10,Never-married,Prof-specialty,Own-child,White,Female,18,Yes,No
47,Private,4,Divorced,Handlers-cleaners,Other-relative,Black,Male,40,Yes,No
64,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,48,Yes,No
40,Private,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,40,Yes,Yes
44,Private,9,Divorced,Craft-repair,Not-in-family,White,Male,40,Yes,No
45,Private,9,Married-civ-spouse,Transport-moving,Husband,White,Male,40,Yes,Yes
19,Local-gov,9,Never-married,Craft-repair,Other-relative,Black,Female,40,Yes,No
41,Private,9,Divorced,Craft-repair,Unmarried,White,Female,60,Yes,No
42,Private,9,Separated,Craft-repair,Unmarried,Black,Female,40,Yes,No
41,Private,10,Married-civ-spouse,Sales,Husband,White,Male,51,Yes,No
44,Private,13,Married-civ-spouse,Exec-managerial,Husband,Black,Male,40,Yes,Yes
32,Local-gov,11,Never-married,Protective-serv,Not-in-family,Asian-Pac-Islander,Female,50,Yes,No
50,Private,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,50,Yes,No
39,Private,14,Never-married,Craft-repair,Not-in-family,White,Female,50,Yes,No
39,Private,9,Never-married,Other-service,Not-in-family,White,Female,25,Yes,No
42,Self-emp-not-inc,9,Divorced,Craft-repair,Not-in-family,White,Male,40,Yes,No
50,Self-emp-inc,14,Married-civ-spouse,Sales,Husband,White,Male,40,Yes,Yes
41,Private,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Yes,No
32,Self-emp-inc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,Yes,No
58,Self-emp-not-inc,6,Never-married,Craft-repair,Not-in-family,White,Male,40,No,No
31,Private,15,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,40,No,No
44,Private,16,Married-civ-spouse,Adm-clerical,Husband,White,Male,55,Yes,Yes
49,Private,13,Divorced,Protective-serv,Not-in-family,White,Male,40,Yes,No
35,Federal-gov,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,60,Yes,No
31,Private,11,Married-civ-spouse,Craft-repair,Husband,White,Male,40,Yes,Yes
64,Private,10,Married-civ-spouse,Other-service,Husband,White,Male,40,Yes,No
43,Local-gov,14,Married-spouse-absent,Prof-specialty,Unmarried,White,Female,60,Yes,Yes
40,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,Yes,Yes
45,Unknown,5,Separated,,Own-child,Black,Male,40,Yes,No
24,Unknown,13,Never-married,,Other-relative,White,Female,40,Yes,No
36,Private,10,Married-civ-spouse,Sales,Husband,White,Male,40,Yes,Yes
29,Private,9,Never-married,Craft-repair,Unmarried,Black,Male,40,Yes,No
23,State-gov,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,40,Yes,No
28,State-gov,9,Married-civ-spouse,Adm-clerical,Own-child,White,Female,40,Yes,No
51,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,40,Yes,Yes
36,Local-gov,11,Divorced,Exec-managerial,Not-in-family,White,Male,50,Yes,No
49,Local-gov,14,Married-civ-spouse,Exec-managerial,Husband,Black,Male,47,Yes,Yes
